Product ID,Product Name,Brand,Price (SAR),Currency,Source Site,Source Category,Product URL,Image URL,Gender Target,Age Group,Interest Category,Occasion,Recipient Type,Price Tier,Luxury Level,Recommendation Tags,Data Quality,Source File,Category,Sub Category,Gift Type,Description
GIFT-37808,Margot 105 Crystal-embellished Sandals in Suede,René Caovilla,6860.0,SAR,Ounass,Shoes,https://en-saudi.ounass.com/shop-rene-caovilla-margot-105-crystal-embellished-sandals-in-suede-for-women-218452994_248.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/218452994_gold_in.jpg?ts=1750776536.6584",Female,Teen–Adult,Fashion & Accessories,General / Any Occasion,Her,"SAR 1,500+",Luxury,"Fashion & Accessories | Female | Teen–Adult | General / Any Occasion | Her | SAR 1,500+",Complete,ounas-shoes.csv,Fashion & Accessories,Shoes,Single Product,"Margot 105 Crystal-embellished Sandals in Suede by René Caovilla is a single product in the shoes subcategory, suited to her, available from Ounass."
GIFT-30142,Lotus Blossom Diamond Bracelet in 18kt Yellow Gold,Garrard,35861.0,SAR,Ounass,Jewellery,https://en-saudi.ounass.com/shop-garrard-lotus-blossom-diamond-bracelet-in-18kt-yellow-gold-for-women-217893806_27.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/217893806_yellow_in.jpg?ts=1732777902.7168",Female,Teen–Adult,Jewelry & Watches,Birthday | Anniversary | Graduation | General / Any Occasion,Her,"SAR 1,500+",Luxury,"Jewelry & Watches | Female | Teen–Adult | Birthday | Anniversary | Graduation | General / Any Occasion | Her | SAR 1,500+",Complete,ounas-jewellery.csv,Jewelry & Watches,Jewellery,Fashion Accessory,"Lotus Blossom Diamond Bracelet in 18kt Yellow Gold by Garrard is a fashion accessory in the jewellery subcategory, suited to her, available from Ounass."
GIFT-38602,Platform 65 Sandals in Nappa Leather,Prada,6000.0,SAR,Ounass,Shoes,https://en-saudi.ounass.com/shop-prada-platform-65-sandals-in-nappa-leather-for-women-219583854_21.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/219583854_neutral_in.jpg?ts=1784104782.8431",Female,Teen–Adult,Fashion & Accessories,General / Any Occasion,Her,"SAR 1,500+",Luxury,"Fashion & Accessories | Female | Teen–Adult | General / Any Occasion | Her | SAR 1,500+",Complete,ounas-shoes.csv,Fashion & Accessories,Shoes,Single Product,"Platform 65 Sandals in Nappa Leather by Prada is a single product in the shoes subcategory, suited to her, available from Ounass."
GIFT-16724,Grand Theft Auto V,,109.0,SAR,Jarir,Gaming,https://www.jarir.com/sa-en/rockstar-games-game-titles-662074.html,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=380,height=380,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/3/4/4/8/344805b2621e86ce3b5ac09a0da9fbb359ac9e22_662074.jpg",Unisex,Teen–Adult,Gaming,Birthday | General / Any Occasion,Anyone,SAR 100-299,Affordable,Gaming | Unisex | Teen–Adult | Birthday | General / Any Occasion | Anyone | SAR 100-299,Missing: Brand,jarir-gaming.csv,Gaming,Gaming,Toy / Entertainment,"Grand Theft Auto V is a toy / entertainment in the gaming subcategory, suited to anyone, available from Jarir."
GIFT-25025,Medium Le City Bag in Arena Lambskin,Balenciaga,12090.0,SAR,Ounass,Bags,https://en-saudi.ounass.com/shop-balenciaga-medium-le-city-bag-in-arena-lambskin-for-women-218138799_13.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/218138799_black_in.jpg?ts=1737722951.1194",Female,Teen–Adult,Fashion & Accessories,General / Any Occasion,Her,"SAR 1,500+",Luxury,"Fashion & Accessories | Female | Teen–Adult | General / Any Occasion | Her | SAR 1,500+",Complete,ounas-bags.csv,Fashion & Accessories,Bags & Wallets,Fashion Accessory,"Medium Le City Bag in Arena Lambskin by Balenciaga is a fashion accessory in the bags & wallets subcategory, suited to her, available from Ounass."
GIFT-45611,هابي - دراجة التوازن فيرست رايد - أزرق فاتح,,249.0,SAR,Baby Story,Baby Story - Girls,https://baby-story.com/ar/Xemzadz,https://cdn.salla.sa/qnAdW/5fdcb103-9543-4be0-be77-75428b3cdb94-500x500-NNmfkKUIcq4OLfPbtwY3GX8vEH3Wfv9ZxfqSk5uE.jpg,Female,Child–Teen,Toys & Games,Birthday | General / Any Occasion,Child,SAR 100-299,Affordable,Toys & Games | Female | Child–Teen | Birthday | General / Any Occasion | Child | SAR 100-299,Complete,baby-story-girls.csv,Toys & Games,Toys,Toy / Entertainment,هابي - دراجة التوازن فيرست رايد - أزرق فاتح from Baby Story.
GIFT-33467,"4N2 Spiced Sand Futurist Hydra Rescue Moisturizing Foundation SPF45, 35ml",Estée Lauder,198.0,SAR,Ounass,Makeup,https://en-saudi.ounass.com/shop-estee-lauder-4n2-spiced-sand-futurist-hydra-rescue-moisturizing-foundation-spf45-35ml-for-women-214738620_21.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/214738612_nocolor_in.jpg?ts=1632943415.8441",Female,Teen–Adult,Beauty & Self-Care,General / Any Occasion,Her,SAR 100-299,Affordable,Beauty & Self-Care | Female | Teen–Adult | General / Any Occasion | Her | SAR 100-299,Complete,ounas-makeup.csv,Beauty & Self-Care,Skincare,Beauty / Self-Care Gift,"4N2 Spiced Sand Futurist Hydra Rescue Moisturizing Foundation SPF45, 35ml by Estée Lauder is a beauty / self-care gift in the skincare subcategory, suited to her, available from Ounass."
GIFT-38342,Nour Animal-print Slippers,SAINT LAURENT,4200.0,SAR,Ounass,Shoes,https://en-saudi.ounass.com/shop-saint-laurent-nour-animal-print-slippers-for-women-219583603_15.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/219583603_brown_in.jpg?ts=1780576359.7805",Female,Teen–Adult,Fashion & Accessories,General / Any Occasion,Her,"SAR 1,500+",Luxury,"Fashion & Accessories | Female | Teen–Adult | General / Any Occasion | Her | SAR 1,500+",Complete,ounas-shoes.csv,Fashion & Accessories,Shoes,Single Product,"Nour Animal-print Slippers by SAINT LAURENT is a single product in the shoes subcategory, suited to her, available from Ounass."
GIFT-50012,Ghost Watchers,Steam,29.95,SAR,Steam,PC Games,https://store.steampowered.com/app/1850740/Ghost_Watchers,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1850740/capsule_231x87.jpg?t=1784384891,Unisex,Teen–Adult,Gaming & Tech,Birthday | Graduation | General / Any Occasion,Teen / Adult,Under SAR 100,Budget,Gaming & Tech | Unisex | Teen–Adult | Birthday | Graduation | General / Any Occasion | Teen / Adult | Under SAR 100,Complete,steam-games.csv,Gaming & Tech,PC Games,Digital Game,"Ghost Watchers, a PC game on Steam, released 24 Jul, 2025."
GIFT-22082,LEGO® Switch Tracks,,89.0,SAR,Lego,For Kids,https://lego.saudiblocks.com/saudi-en/switch-tracks-60238,https://lego.saudiblocks.com/media/catalog/product/cache/cf3f1ff16176ca95df7b1fdb2944729c/2/1/214145126_1_.jpg,Unisex,Child–Teen,Toys & Games,Birthday | General / Any Occasion,Child,Under SAR 100,Budget,Toys & Games | Unisex | Child–Teen | Birthday | General / Any Occasion | Child | Under SAR 100,Missing: Brand,lego-for-kids.csv,Toys & Games,Toys,Toy / Entertainment,"LEGO® Switch Tracks is a toy / entertainment in the toys subcategory, suited to child, available from Lego."
GIFT-19415,"Track Luggage Set Of 3 (20""/24""/28"")",,499.0,SAR,Jarir,Office,https://www.jarir.com/sa-en/track-lg004-3p-luggage-jpp-8453088001032.html,https://ak-asset.jarir.com/akeneo-prod/catalog/2/5/1/5/25157a10aa5cedd8ea87cd411a18a036de6c1b75_OnlineExclusive_EN.png,Unisex,All Ages,Office & Study,General / Any Occasion,Anyone,SAR 300-699,Premium,Office & Study | Unisex | All Ages | General / Any Occasion | Anyone | SAR 300-699,Missing: Brand,jarir-office.csv,Office & Study,Office,Gift Set / Bundle,"Track Luggage Set Of 3 (20""/24""/28"") is a gift set / bundle in the office subcategory, suited to anyone, available from Jarir."
GIFT-54846,شورت التمرين 2 في 1 D4T للرجال,اديداس,359.0,SAR,Sun & Sand Sports,Men's Sports,https://ar-sa.sssports.com/adidas-mens-d4t-workout-2-in-1-training-shorts/ADKF6431.html,https://ar-sa.sssports.com/dw/image/v2/BDVB_PRD/on/demandware.static/-/Sites-akeneo-master-catalog/default/dwd620608b/sss/SSS2/A/D/K/F/6/SSS2_ADKF6431_4068822242752_1.jpg?sw=400&sh=400&sm=fit,Male,Teen–Adult,Sports & Fitness,Birthday | General / Any Occasion,Teen / Adult,SAR 300-699,Premium,Sports & Fitness | Male | Teen–Adult | Birthday | General / Any Occasion | Teen / Adult | SAR 300-699,Complete,ar-sa_man.csv,Sports & Fitness,Men's Sports,Sports & Fitness Gift,"شورت التمرين 2 في 1 D4T للرجال by اديداس, a men's sports product from Sun & Sand Sports."
GIFT-28340,Amelia Dubai Mother of Pearl Reversible Necklace in 18kt Gold,Damas,4240.0,SAR,Ounass,Jewellery,https://en-saudi.ounass.com/shop-damas-amelia-dubai-mother-of-pearl-reversible-necklace-in-18kt-gold-for-women-216110658_27.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/216110658_yellow_in.jpg?ts=1680766063.4081",Female,Teen–Adult,Jewelry & Watches,Birthday | Anniversary | Graduation | General / Any Occasion,Her,"SAR 1,500+",Luxury,"Jewelry & Watches | Female | Teen–Adult | Birthday | Anniversary | Graduation | General / Any Occasion | Her | SAR 1,500+",Complete,ounas-jewellery.csv,Jewelry & Watches,Jewellery,Fashion Accessory,"Amelia Dubai Mother of Pearl Reversible Necklace in 18kt Gold by Damas is a fashion accessory in the jewellery subcategory, suited to her, available from Ounass."
GIFT-22279,Baya Mini Breaded Texture Hoops,Missoma,450.0,SAR,Ounass,Accessories,https://en-saudi.ounass.com/shop-missoma-baya-mini-breaded-texture-hoops-for-women-214153894_248.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/214153894_gold_in.jpg?ts=1605368262.0243",Female,Teen–Adult,Fashion & Accessories,General / Any Occasion,Her,SAR 300-699,Premium,Fashion & Accessories | Female | Teen–Adult | General / Any Occasion | Her | SAR 300-699,Complete,ounas-accessories.csv,Fashion & Accessories,Accessories,Single Product,"Baya Mini Breaded Texture Hoops by Missoma is a single product in the accessories subcategory, suited to her, available from Ounass."
GIFT-09569,Majestic Mist Queen Bed - 160x200 cm,,2659.0,SAR,Homecenter,Bedroom,https://www.homecentre.com/sa/en/buy-majestic-mist-queen-bed--160x200-cm/p/169066908,https://cdn.media.amplience.net/i/lmg/website_images_static-pages_brand_exp_brand2images_loadingimages_homecentre_sa_en_loading_150@2x?fmt=auto,Unisex,Adult only,Home & Décor,General / Any Occasion,Family / Home,"SAR 1,500+",Luxury,"Home & Décor | Unisex | Adult only | General / Any Occasion | Family / Home | SAR 1,500+",Missing: Brand,homecentre-bedroom.csv,Home & Décor,Bedroom,Single Product,"Majestic Mist Queen Bed - 160x200 cm is a single product in the bedroom subcategory, suited to family / home, available from Homecenter."
GIFT-17075,Logitech G413 TKL SE Arabic/English Gaming Keyboard,Logitech G,219.0,SAR,Jarir,Gaming,https://www.jarir.com/sa-en/logitech-g413-keyboard-mouse-combo-614526.html,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=380,height=380,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/f/7/8/1/f781b88bca6bb4246684d26b82410e8f5728490b_614526.jpg",Unisex,Teen–Adult,Gaming,Birthday | General / Any Occasion,Anyone,SAR 100-299,Affordable,Gaming | Unisex | Teen–Adult | Birthday | General / Any Occasion | Anyone | SAR 100-299,Complete,jarir-gaming.csv,Gaming,Gaming,Single Product,"Logitech G413 TKL SE Arabic/English Gaming Keyboard by Logitech G is a single product in the gaming subcategory, suited to anyone, available from Jarir."
GIFT-54493,بنطال .Z.N.E أوبن-هيم للرجال,اديداس,299.0,SAR,Sun & Sand Sports,Men's Sports,https://ar-sa.sssports.com/adidas-mens-z.n.e.-open-hem-pants/ADJC5478.html,https://ar-sa.sssports.com/dw/image/v2/BDVB_PRD/on/demandware.static/-/Sites-akeneo-master-catalog/default/dw74bf3fe6/sss/SSS2/A/D/J/C/5/SSS2_ADJC5478_4067902246949_1.jpg?sw=400&sh=400&sm=fit,Male,Teen–Adult,Sports & Fitness,Birthday | General / Any Occasion,Teen / Adult,SAR 100-299,Affordable,Sports & Fitness | Male | Teen–Adult | Birthday | General / Any Occasion | Teen / Adult | SAR 100-299,Complete,ar-sa_man.csv,Sports & Fitness,Men's Sports,Sports & Fitness Gift,"بنطال .Z.N.E أوبن-هيم للرجال by اديداس, a men's sports product from Sun & Sand Sports."
GIFT-43178,عائلة سيمبسون - مجسم شخصية ذا سيمسونز الرجل المشع - 5 انش,,219.01,SAR,Baby Story,Baby Story - Boys,https://baby-story.com/ar/RAqoGpO,https://cdn.salla.sa/qnAdW/e38c5133-903d-4c48-8ea6-6cf666e9df21-500x500-bXpSb9TGFDT0HSrawvskfwXtRCkeXRh59W3eIQ1l.png,Male,Child–Teen,Toys & Games,Birthday | General / Any Occasion,Child,SAR 100-299,Affordable,Toys & Games | Male | Child–Teen | Birthday | General / Any Occasion | Child | SAR 100-299,Complete,baby-story-boys.csv,Toys & Games,Toys,Toy / Entertainment,عائلة سيمبسون - مجسم شخصية ذا سيمسونز الرجل المشع - 5 انش from Baby Story.
GIFT-19672,Huawei Pura 80 Pro,,2699.0,SAR,Jarir,Smartphones,https://www.jarir.com/sa-en/huawei-pura-80-pro-smartphones-jpm1545.html?childSku=662079,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=380,height=380,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/c/f/1/f/cf1f849f0a65db81eb1dafcf9cccbfe43cec9261_662079.jpg",Unisex,Child only,Technology & Gadgets,Birthday | General / Any Occasion,Child,"SAR 1,500+",Luxury,"Technology & Gadgets | Unisex | Child only | Birthday | General / Any Occasion | Child | SAR 1,500+",Missing: Brand,jarir-smartphones.csv,Technology & Gadgets,Electronics,Single Product,"Huawei Pura 80 Pro is a single product in the electronics subcategory, suited to child, available from Jarir."
GIFT-03789,هالوين ميا مجموعة هدايا - (أو دو تواليت 100 مل + لوشن للجسم 100 مل),هالوين,311.0,SAR,Golden Scent,Gift Sets,https://goldenscent.com/p/halloween-mia-perfume-set-for-woman,https://assets.goldenscent.com/catalog/product/8/4/8431754005522-halloween-mia-edt-set-_edt-100ml-_-body.png,Unisex,All Ages,General Gifts,General / Any Occasion,Anyone,250–499 SAR,Premium,General Gifts | Unisex | All Ages | General / Any Occasion | Anyone | 250–499 SAR,Complete,goldenscent_Giftsets.csv,General Gifts,Gift Sets,Gift Set / Bundle,"هالوين ميا مجموعة هدايا - (أو دو تواليت 100 مل + لوشن للجسم 100 مل) by هالوين is a gift set / bundle in the gift sets subcategory, suited to anyone for general, available from Golden Scent."
GIFT-18835,"Magellan Luggage Set Of 4 (16""/20""/24""/28"")",,1599.0,SAR,Jarir,Office,https://www.jarir.com/sa-en/magellan-mh072-4p-luggage-jpp-8453082421041.html,https://ak-asset.jarir.com/akeneo-prod/catalog/2/5/1/5/25157a10aa5cedd8ea87cd411a18a036de6c1b75_OnlineExclusive_EN.png,Unisex,All Ages,Office & Study,General / Any Occasion,Anyone,"SAR 1,500+",Luxury,"Office & Study | Unisex | All Ages | General / Any Occasion | Anyone | SAR 1,500+",Missing: Brand,jarir-office.csv,Office & Study,Office,Gift Set / Bundle,"Magellan Luggage Set Of 4 (16""/20""/24""/28"") is a gift set / bundle in the office subcategory, suited to anyone, available from Jarir."
GIFT-15551,Five Nights at Freddy's: Return to The Pit,Scholastic US,59.0,SAR,Jarir,Eng Books,https://www.jarir.com/sa-en/scholastic-us-english-books-665513.html,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=380,height=380,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/1/b/2/0/1b202c367e3319318526da2f901ab605545a9178_665513.jpg",Unisex,Child–Teen,Books & Learning,Birthday | General / Any Occasion,Anyone,Under SAR 100,Budget,Books & Learning | Unisex | Child–Teen | Birthday | General / Any Occasion | Anyone | Under SAR 100,Complete,jarir-eng-books.csv,Books & Learning,Educational Toys,Single Product,"Five Nights at Freddy's: Return to The Pit by Scholastic US is a single product in the educational toys subcategory, suited to anyone, available from Jarir."
GIFT-54311,Men's waterproof mountain walking shoes - mh500,Decathlon,155.0,SAR,Decathlon,Outdoors,https://decathlon.com.sa/collections/%D8%A7%D9%84%D8%A7%D9%86%D8%B4%D8%B7%D8%A9-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9/products/men-s-waterproof-mountain-walking-shoes-mh500,https://decathlon.com.sa/cdn/shop/files/pic_2138d0e2-897e-495d-b9bf-80f8287409f3.jpg?v=1785292008&width=1100,Male,Teen–Adult,Sports & Fitness,Birthday | General / Any Occasion,Teen / Adult,SAR 100-299,Affordable,Sports & Fitness | Male | Teen–Adult | Birthday | General / Any Occasion | Teen / Adult | SAR 100-299,Complete,decathlon-outdoors.csv,Sports & Fitness,Outdoors,Sportswear,"Men's waterproof mountain walking shoes - mh500, a outdoors product from Decathlon."
GIFT-26930,LCDC Il Frate Incense Holder in Porcelain,Ginori 1735,1250.0,SAR,Ounass,Gift For Her,https://en-saudi.ounass.com/shop-ginori-1735-lcdc-il-frate-incense-holder-in-porcelain-for-home-218387415_195.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/218387415_multi_in.jpg?ts=1746032223.6289",Female,Teen–Adult,Home & Décor,Birthday | Anniversary | Graduation | General / Any Occasion,Her,"SAR 700-1,499",Luxury,"Home & Décor | Female | Teen–Adult | Birthday | Anniversary | Graduation | General / Any Occasion | Her | SAR 700-1,499",Complete,ounas-gift-for-her.csv,Home & Décor,Candles & Home Fragrance,Single Product,"LCDC Il Frate Incense Holder in Porcelain by Ginori 1735 is a single product in the candles & home fragrance subcategory, suited to her, available from Ounass."
GIFT-42827,سكوتر أطفال ثلاث عجلات آمن وملوّن,,189.0,SAR,Baby Story,Baby Story - Boys,https://baby-story.com/ar/DpXwgnd,https://cdn.salla.sa/qnAdW/e69471c7-28f9-4c05-9a22-824bcc4d6535-500x500-yYU7qbSq6IVpsQpM7TRfcvqYCxEOMyI52kYAU1hy.jpg,Male,Child only,Toys & Games,Birthday | General / Any Occasion,Child,SAR 100-299,Affordable,Toys & Games | Male | Child only | Birthday | General / Any Occasion | Child | SAR 100-299,Complete,baby-story-boys.csv,Toys & Games,Toys,Toy / Entertainment,تنمية الخيال والإبداع - إناث
